"","Jurisdiction","Date","New.Cases","X7.day.Average.New.Cases","Cumulative.cases","Population..2018.","New.Case.Rate","X7.Day.Average.New.Case.Rate","Cumulative.Case.Rate","County.FIPS.Code","Longitude","Latitude","Georeferenced.Lat...Long","Date_adj","phase","phase2"
"16776","Clinton",2020-06-12,2,0.4,63,38684,5.2,1.1,162.9,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-29,"green","green"
"16801","Mifflin",2020-05-10,0,1.7,54,46222,0,3.7,116.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-26,"yellow","red"
"16808","Clinton",2020-04-09,1,0.6,6,38684,2.6,1.5,15.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-26,"red","local"
"16816","Clinton",2020-07-19,1,1.1,104,38684,2.6,3,268.8,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-05,"green","green"
"16831","Blair",2020-05-28,0,0,49,122492,0,0,40,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-14,"yellow","yellow"
"16833","Mifflin",2020-08-05,2,2.3,116,46222,4.3,4.9,251,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-22,"green","green"
"16837","Clinton",2020-03-18,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-04,"local","base"
"16842","Union",2020-06-24,0,1,91,44785,0,2.2,203.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-10,"green","green"
"16846","Mifflin",2020-03-26,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-12,"local","pop"
"16860","Centre",2020-04-22,0,0.3,83,162805,0,0.2,51,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-08,"red","red"
"16862","Blair",2020-04-09,3,0.7,10,122492,2.4,0.6,8.2,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-26,"red","local"
"16893","Clearfield",2020-08-22,3,2,215,79388,3.8,2.5,270.8,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-08-08,"return","green"
"16897","Centre",2020-07-11,1,2.3,244,162805,0.6,1.4,149.9,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-27,"green","green"
"16914","Mifflin",2020-05-19,1,0.6,59,46222,2.2,1.2,127.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-05,"yellow","red"
"16933","Huntingdon",2020-04-18,1,0.3,13,45168,2.2,0.6,28.8,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-04,"red","red"
"16951","Clinton",2020-04-02,2,0.3,2,38684,5.2,0.7,5.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-19,"red","local"
"16952","Union",2020-03-12,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-02-27,"pop","base"
"16967","Union",2020-08-12,5,10.1,275,44785,11.2,22.6,614,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-29,"green","green"
"16976","Centre",2020-05-20,1,0.9,142,162805,0.6,0.5,87.2,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-06,"yellow","red"
"16985","Clinton",2020-04-04,0,0.3,2,38684,0,0.7,5.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-21,"red","local"
"17023","Clearfield",2020-06-09,0,0.7,52,79388,0,0.9,65.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-26,"green","yellow"
"17078","Mifflin",2020-07-04,0,0.4,67,46222,0,0.9,145,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-20,"green","green"
"17080","Mifflin",2020-04-04,1,0.7,5,46222,2.2,1.5,10.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-21,"red","local"
"17118","Clearfield",2020-03-28,0,0.3,2,79388,0,0.4,2.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-14,"red","pop"
"17123","Clinton",2020-05-06,1,0.7,37,38684,2.6,1.8,95.6,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-22,"red","red"
"17142","Clinton",2020-03-11,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-02-26,"pop","base"
"17150","Clinton",2020-05-04,0,0.7,35,38684,0,1.8,90.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-20,"red","red"
"17154","Mifflin",2020-07-09,0,0.7,71,46222,0,1.5,153.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-25,"green","green"
"17157","Centre",2020-07-16,8,4.3,271,162805,4.9,2.6,166.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-02,"green","green"
"17191","Huntingdon",2020-07-23,2,1.3,277,45168,4.4,2.8,613.3,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-09,"green","green"
"17198","Blair",2020-05-11,1,0.7,34,122492,0.8,0.6,27.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-27,"yellow","red"
"17202","Clearfield",2020-08-15,7,4.3,201,79388,8.8,5.4,253.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-08-01,"return","green"
"17217","Huntingdon",2020-08-07,5,2.6,307,45168,11.1,5.7,679.7,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-24,"green","green"
"17220","Clearfield",2020-05-23,0,0.3,37,79388,0,0.4,46.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-09,"yellow","yellow"
"17222","Clinton",2020-06-17,1,0.6,65,38684,2.6,1.5,168,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-03,"green","green"
"17236","Centre",2020-04-07,3,4,64,162805,1.8,2.5,39.3,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-24,"red","local"
"17246","Clearfield",2020-06-10,1,0.9,53,79388,1.3,1.1,66.8,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-27,"green","yellow"
"17248","Huntingdon",2020-04-29,9,2.7,40,45168,19.9,6,88.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-15,"red","red"
"17251","Mifflin",2020-04-27,4,1.9,35,46222,8.7,4,75.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-13,"red","red"
"17262","Union",2020-05-23,1,1.9,53,44785,2.2,4.1,118.3,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-09,"yellow","yellow"
"17270","Union",2020-03-15,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-01,"pop","base"
"17316","Centre",2020-08-17,6,3.9,403,162805,3.7,2.4,247.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-08-03,"return","green"
"17332","Huntingdon",2020-06-21,0,0.1,240,45168,0,0.3,531.3,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-07,"green","green"
"17340","Blair",2020-08-21,3,8,396,122492,2.4,6.5,323.3,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-08-07,"return","green"
"17392","Clearfield",2020-05-09,1,0.4,31,79388,1.3,0.5,39,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-25,"yellow","red"
"17393","Clinton",2020-03-01,0,NA,0,38684,0,NA,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-02-16,"base","base"
"17406","Mifflin",2020-06-03,0,0.1,61,46222,0,0.3,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-20,"green","yellow"
"17431","Huntingdon",2020-05-31,1,0.4,231,45168,2.2,0.9,511.4,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-17,"green","yellow"
"17432","Blair",2020-07-09,4,1.9,96,122492,3.3,1.5,78.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-25,"green","green"
"17453","Clinton",2020-06-27,0,0.9,76,38684,0,2.2,196.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-13,"green","green"
"17470","Huntingdon",2020-04-24,2,1.6,23,45168,4.4,3.5,50.9,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-10,"red","red"
"17491","Clearfield",2020-07-14,1,2.1,100,79388,1.3,2.7,126,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-30,"green","green"
"17500","Centre",2020-07-30,4,7,354,162805,2.5,4.3,217.4,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-16,"green","green"
"17506","Huntingdon",2020-05-20,4,2.6,221,45168,8.9,5.7,489.3,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-06,"yellow","red"
"17519","Union",2020-07-22,1,0.9,116,44785,2.2,1.9,259,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-08,"green","green"
"17532","Huntingdon",2020-07-06,0,0.4,255,45168,0,0.9,564.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-22,"green","green"
"17551","Blair",2020-03-08,0,0,0,122492,0,0,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-02-23,"pop","base"
"17566","Centre",2020-05-03,3,3,115,162805,1.8,1.8,70.6,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-19,"red","red"
"17583","Mifflin",2020-08-17,4,1.4,131,46222,8.7,3.1,283.4,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-08-03,"return","green"
"17611","Huntingdon",2020-05-26,0,1.6,228,45168,0,3.5,504.8,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-12,"yellow","yellow"
"17618","Mifflin",2020-08-18,2,1.6,133,46222,4.3,3.4,287.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-08-04,"return","green"
"17623","Blair",2020-06-12,1,0.3,56,122492,0.8,0.2,45.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-29,"green","green"
"17628","Union",2020-04-11,2,1.6,18,44785,4.5,3.5,40.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-28,"red","red"
"17657","Blair",2020-03-25,1,0.1,1,122492,0.8,0.1,0.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-11,"local","pop"
"17682","Mifflin",2020-06-24,0,0,63,46222,0,0,136.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-10,"green","green"
"17696","Clinton",2020-05-28,0,0.9,55,38684,0,2.2,142.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-14,"yellow","yellow"
"17713","Centre",2020-06-21,5,1.9,188,162805,3.1,1.1,115.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-07,"green","green"
"17722","Union",2020-03-29,1,0.3,2,44785,2.2,0.6,4.5,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-15,"red","pop"
"17749","Mifflin",2020-04-08,0,1.1,9,46222,0,2.5,19.5,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-25,"red","local"
"17757","Clinton",2020-07-14,5,2.1,101,38684,12.9,5.5,261.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-30,"green","green"
"17825","Centre",2020-03-21,0,0.1,1,162805,0,0.1,0.6,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-07,"local","pop"
"17840","Centre",2020-07-31,0,5.9,354,162805,0,3.6,217.4,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-17,"green","green"
"17854","Mifflin",2020-06-01,0,0.1,61,46222,0,0.3,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-18,"green","yellow"
"17873","Blair",2020-04-26,0,1,23,122492,0,0.8,18.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-12,"red","red"
"17874","Mifflin",2020-03-20,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-06,"local","pop"
"17917","Clinton",2020-07-25,3,1,110,38684,7.8,2.6,284.4,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-11,"green","green"
"17922","Union",2020-05-19,6,1.9,48,44785,13.4,4.1,107.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-05,"yellow","red"
"17936","Clinton",2020-05-11,0,0.9,41,38684,0,2.2,106,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-27,"yellow","red"
"17938","Huntingdon",2020-03-31,0,0.1,1,45168,0,0.3,2.2,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-17,"red","pop"
"17947","Union",2020-04-01,2,0.6,4,44785,4.5,1.3,8.9,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-18,"red","local"
"17963","Blair",2020-07-22,0,5.7,156,122492,0,4.7,127.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-08,"green","green"
"17985","Union",2020-06-20,3,0.7,89,44785,6.7,1.6,198.7,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-06,"green","green"
"17989","Blair",2020-07-20,8,6.1,148,122492,6.5,5,120.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-06,"green","green"
"18013","Centre",2020-04-18,0,0.6,81,162805,0,0.4,49.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-04,"red","red"
"18017","Union",2020-04-18,0,0.7,23,44785,0,1.6,51.4,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-04,"red","red"
"18018","Mifflin",2020-04-21,1,1.3,23,46222,2.2,2.8,49.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-07,"red","red"
"18027","Huntingdon",2020-03-15,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-01,"pop","base"
"18055","Clinton",2020-03-23,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-09,"local","pop"
"18067","Mifflin",2020-07-16,3,1.4,81,46222,6.5,3.1,175.2,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-02,"green","green"
"18134","Centre",2020-06-28,0,2,202,162805,0,1.2,124.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-14,"green","green"
"18137","Clinton",2020-06-08,0,0.1,61,38684,0,0.4,157.7,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-25,"green","yellow"
"18142","Mifflin",2020-07-31,5,2.1,107,46222,10.8,4.6,231.5,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-17,"green","green"
"18155","Clearfield",2020-03-11,0,0,0,79388,0,0,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-02-26,"pop","base"
"18193","Centre",2020-08-12,3,2.4,383,162805,1.8,1.5,235.3,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-29,"green","green"
"18224","Clinton",2020-04-24,3,1.3,20,38684,7.8,3.3,51.7,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-10,"red","red"
"18239","Huntingdon",2020-03-08,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-02-23,"pop","base"
"18270","Clearfield",2020-08-11,7,4.7,181,79388,8.8,5.9,228,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-28,"green","green"
"18274","Mifflin",2020-06-14,0,0,61,46222,0,0,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-31,"green","green"
"18287","Huntingdon",2020-03-24,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-10,"local","pop"
"18304","Huntingdon",2020-06-27,0,0.7,245,45168,0,1.6,542.4,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-13,"green","green"
"18309","Clinton",2020-08-07,0,0.4,118,38684,0,1.1,305,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-24,"green","green"
"18310","Huntingdon",2020-08-03,0,0.9,292,45168,0,1.9,646.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-20,"green","green"
"18316","Union",2020-05-10,0,0.4,34,44785,0,1,75.9,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-26,"yellow","red"
"18329","Blair",2020-03-28,1,0.6,4,122492,0.8,0.5,3.3,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-14,"red","pop"
"18349","Centre",2020-05-27,1,1.3,151,162805,0.6,0.8,92.7,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-13,"yellow","yellow"
"18363","Clinton",2020-08-26,1,0.4,132,38684,2.6,1.1,341.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-08-12,"return","green"
"18403","Centre",2020-08-07,2,2.6,372,162805,1.2,1.6,228.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-24,"green","green"
"18412","Huntingdon",2020-07-19,2,1.4,271,45168,4.4,3.2,600,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-05,"green","green"
"18430","Clearfield",2020-03-06,0,NA,0,79388,0,NA,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-02-21,"pop","base"
"18437","Mifflin",2020-03-03,0,NA,0,46222,0,NA,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-02-18,"base","base"
"18494","Mifflin",2020-05-01,3,1.9,41,46222,6.5,4,88.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-17,"red","red"
"18499","Huntingdon",2020-05-03,1,4.7,59,45168,2.2,10.4,130.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-19,"red","red"
"18503","Clearfield",2020-08-26,2,1.7,221,79388,2.5,2.2,278.4,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-08-12,"return","green"
"18508","Centre",2020-06-09,1,0.7,162,162805,0.6,0.4,99.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-26,"green","yellow"
"18509","Clearfield",2020-04-07,1,0.6,8,79388,1.3,0.7,10.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-24,"red","local"
"18558","Clinton",2020-04-19,0,0.4,11,38684,0,1.1,28.4,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-05,"red","red"
"18570","Clearfield",2020-08-07,6,3.9,166,79388,7.6,4.9,209.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-24,"green","green"
"18577","Mifflin",2020-05-06,3,1.9,51,46222,6.5,4,110.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-22,"red","red"
"18583","Clinton",2020-03-03,0,NA,0,38684,0,NA,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-02-18,"base","base"
"18618","Clearfield",2020-03-25,0,0.3,2,79388,0,0.4,2.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-11,"local","pop"
"18621","Mifflin",2020-06-29,0,0.4,66,46222,0,0.9,142.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-15,"green","green"
"18623","Huntingdon",2020-06-04,0,0.9,234,45168,0,1.9,518.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-21,"green","yellow"
"18628","Clearfield",2020-07-25,1,2.1,119,79388,1.3,2.7,149.9,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-11,"green","green"
"18645","Clearfield",2020-07-10,2,1.6,89,79388,2.5,2,112.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-26,"green","green"
"18646","Huntingdon",2020-07-02,2,1.3,254,45168,4.4,2.8,562.3,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-18,"green","green"
"18651","Clearfield",2020-05-28,1,0.6,41,79388,1.3,0.7,51.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-14,"yellow","yellow"
"18677","Union",2020-07-26,2,1.9,126,44785,4.5,4.1,281.3,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-12,"green","green"
"18684","Clinton",2020-06-23,0,1,71,38684,0,2.6,183.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-09,"green","green"
"18721","Clearfield",2020-04-29,2,0.7,21,79388,2.5,0.9,26.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-15,"red","red"
"18737","Clinton",2020-03-08,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-02-23,"pop","base"
"18739","Union",2020-04-28,0,0.4,27,44785,0,1,60.3,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-14,"red","red"
"18741","Blair",2020-04-21,0,0.3,16,122492,0,0.2,13.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-07,"red","red"
"18746","Clinton",2020-08-20,0,0.1,129,38684,0,0.4,333.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-08-06,"return","green"
"18808","Clearfield",2020-04-21,0,0.3,16,79388,0,0.4,20.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-07,"red","red"
"18825","Blair",2020-08-10,6,8.4,297,122492,4.9,6.9,242.5,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-27,"green","green"
"18899","Huntingdon",2020-08-14,7,3,328,45168,15.5,6.6,726.2,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-31,"return","green"
"18901","Union",2020-08-23,3,9.1,357,44785,6.7,20.4,797.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-08-09,"return","green"
"18904","Blair",2020-05-23,0,1.1,49,122492,0,0.9,40,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-09,"yellow","yellow"
"18913","Clinton",2020-07-10,0,2,94,38684,0,5.2,243,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-26,"green","green"
"18927","Union",2020-07-11,1,0.6,101,44785,2.2,1.3,225.5,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-27,"green","green"
"18935","Clinton",2020-05-26,0,1.3,55,38684,0,3.3,142.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-12,"yellow","yellow"
"18974","Blair",2020-07-05,3,1.7,87,122492,2.4,1.4,71,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-21,"green","green"
"19003","Clinton",2020-05-21,0,0.7,49,38684,0,1.8,126.7,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-07,"yellow","red"
"19016","Centre",2020-05-08,0,3.1,127,162805,0,1.9,78,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-24,"yellow","red"
"19035","Huntingdon",2020-06-17,0,0.3,239,45168,0,0.6,529.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-03,"green","green"
"19054","Clinton",2020-08-11,1,1,124,38684,2.6,2.6,320.5,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-28,"green","green"
